SubjCode,Label,ClusterNo,Max,VtxMax,GlobalMax,MNI305_gm_1,MNI305_gm_2,MNI305_gm_3,Tal_gm_1,Tal_gm_2,Tal_gm_3,Size,NVtxs,fmin
faceword01_yz,roi.lh.o-vs-scr.label,1,5.438151,14763,14763,-43.92102788232,-80.5758746101,-7.32966411570006,-43.4818176034968,-78.3686381157079,-2.24292149511398,99.8116651326418,140,0
faceword01_yz,roi.lh.o-vs-scr.a100.label,1,5.438151,14763,14763,-43.92102788232,-80.5758746101,-7.32966411570006,-43.4818176034968,-78.3686381157079,-2.24292149511398,99.8116651326418,140,0
faceword01_yz,roi.lh.o-vs-scr.a150.label,1,5.438151,14763,14763,-43.92102788232,-80.5758746101,-7.32966411570006,-43.4818176034968,-78.3686381157079,-2.24292149511398,149.840932041407,208,0
faceword01_yz,roi.lh.o-vs-scr.a200.label,1,5.438151,14763,14763,-43.92102788232,-80.5758746101,-7.32966411570006,-43.4818176034968,-78.3686381157079,-2.24292149511398,199.455062329769,282,0
faceword01_yz,roi.lh.o-vs-scr.a300.label,1,5.438151,14763,14763,-43.92102788232,-80.5758746101,-7.32966411570006,-43.4818176034968,-78.3686381157079,-2.24292149511398,298.902652963996,427,0
faceword01_yz,roi.rh.o-vs-scr.label,1,7.952961,13099,13099,40.61930283668,-79.1617818171,-1.29562850670006,40.2131098083132,-76.7453584236799,2.75077907131805,99.3149947598577,133,0
faceword01_yz,roi.rh.o-vs-scr.a100.label,1,7.952961,13099,13099,40.61930283668,-79.1617818171,-1.29562850670006,40.2131098083132,-76.7453584236799,2.75077907131805,99.3149947598577,133,0
faceword01_yz,roi.rh.o-vs-scr.a150.label,1,7.952961,13099,13099,40.61930283668,-79.1617818171,-1.29562850670006,40.2131098083132,-76.7453584236799,2.75077907131805,149.617115028203,205,0
faceword01_yz,roi.rh.o-vs-scr.a200.label,1,8.289008,17552,13099,40.61930283668,-79.1617818171,-1.29562850670006,40.2131098083132,-76.7453584236799,2.75077907131805,199.610425487161,282,0
faceword01_yz,roi.rh.o-vs-scr.a300.label,1,8.294257,18531,13099,40.61930283668,-79.1617818171,-1.29562850670006,40.2131098083132,-76.7453584236799,2.75077907131805,299.432637408376,437,0
faceword02_ycc,roi.lh.o-vs-scr.label,1,1.765608,19773,19773,-45.54199331811,-76.56542141758,-0.190177201979976,-45.0865733849289,-74.1836266555147,3.55232666739185,47.2100940495729,64,0
faceword02_ycc,roi.lh.o-vs-scr.a100.label,1,1.765608,19773,19773,-45.54199331811,-76.56542141758,-0.190177201979976,-45.0865733849289,-74.1836266555147,3.55232666739185,47.2100940495729,64,0
faceword02_ycc,roi.lh.o-vs-scr.a150.label,1,1.765608,19773,19773,-45.54199331811,-76.56542141758,-0.190177201979976,-45.0865733849289,-74.1836266555147,3.55232666739185,47.2100940495729,64,0
faceword02_ycc,roi.lh.o-vs-scr.a200.label,1,1.765608,19773,19773,-45.54199331811,-76.56542141758,-0.190177201979976,-45.0865733849289,-74.1836266555147,3.55232666739185,47.2100940495729,64,0
faceword02_ycc,roi.lh.o-vs-scr.a300.label,1,1.765608,19773,19773,-45.54199331811,-76.56542141758,-0.190177201979976,-45.0865733849289,-74.1836266555147,3.55232666739185,47.2100940495729,64,0
faceword02_ycc,roi.rh.o-vs-scr.label,1,2.221941,22282,16249,45.46047174789,-78.76463208458,-3.97162493997998,45.0058670304111,-76.4729496529865,0.486497540996225,99.5120413154364,133,0
faceword02_ycc,roi.rh.o-vs-scr.a100.label,1,2.221941,22282,16249,45.46047174789,-78.76463208458,-3.97162493997998,45.0058670304111,-76.4729496529865,0.486497540996225,99.5120413154364,133,0
faceword02_ycc,roi.rh.o-vs-scr.a150.label,1,2.287803,21273,16249,45.46047174789,-78.76463208458,-3.97162493997998,45.0058670304111,-76.4729496529865,0.486497540996225,149.887961998582,201,0
faceword02_ycc,roi.rh.o-vs-scr.a200.label,1,2.370097,20232,16249,45.46047174789,-78.76463208458,-3.97162493997998,45.0058670304111,-76.4729496529865,0.486497540996225,199.52279175818,278,0
faceword02_ycc,roi.rh.o-vs-scr.a300.label,1,2.733949,14393,16249,45.46047174789,-78.76463208458,-3.97162493997998,45.0058670304111,-76.4729496529865,0.486497540996225,299.965226508677,431,0
faceword03_ycl,roi.lh.o-vs-scr.label,1,3.925879,2814,2814,-37.35489415753,-93.18293603505,-6.58880166066,-36.9813452159547,-90.5511015606233,-1.01018703315345,99.9325804039836,152,0
faceword03_ycl,roi.lh.o-vs-scr.a100.label,1,3.925879,2814,2814,-37.35489415753,-93.18293603505,-6.58880166066,-36.9813452159547,-90.5511015606233,-1.01018703315345,99.9325804039836,152,0
faceword03_ycl,roi.lh.o-vs-scr.a150.label,1,3.925879,2814,2814,-37.35489415753,-93.18293603505,-6.58880166066,-36.9813452159547,-90.5511015606233,-1.01018703315345,149.150476761162,214,0
faceword03_ycl,roi.lh.o-vs-scr.a200.label,1,3.925879,2814,2814,-37.35489415753,-93.18293603505,-6.58880166066,-36.9813452159547,-90.5511015606233,-1.01018703315345,199.851375699043,285,0
faceword03_ycl,roi.lh.o-vs-scr.a300.label,1,3.925879,2814,2814,-37.35489415753,-93.18293603505,-6.58880166066,-36.9813452159547,-90.5511015606233,-1.01018703315345,299.05936973542,428,0
faceword03_ycl,roi.rh.o-vs-scr.label,1,2.812208,19227,19227,44.22907108147,-78.60417389605,-11.57101126066,43.7867803706553,-76.6365409779676,-5.89678825492196,99.7602847330272,144,0
faceword03_ycl,roi.rh.o-vs-scr.a100.label,1,2.812208,19227,19227,44.22907108147,-78.60417389605,-11.57101126066,43.7867803706553,-76.6365409779676,-5.89678825492196,99.7602847330272,144,0
faceword03_ycl,roi.rh.o-vs-scr.a150.label,1,2.812208,19227,19227,44.22907108147,-78.60417389605,-11.57101126066,43.7867803706553,-76.6365409779676,-5.89678825492196,149.359847869724,229,0
faceword03_ycl,roi.rh.o-vs-scr.a200.label,1,2.812208,19227,19227,44.22907108147,-78.60417389605,-11.57101126066,43.7867803706553,-76.6365409779676,-5.89678825492196,199.953477423638,295,0
