Label,Analysis,nVertices,SessCode,ClassifyPair,Classifier,Run,Predicted,Targets,ACC
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,4,6,6,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,5,5,5,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,5,5,6,0
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,6,6,5,0
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,6,6,6,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,7,5,5,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,7,5,6,0
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,8,5,5,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,8,6,6,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,9,5,5,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,9,5,6,0
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,10,5,5,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,word_intact-word_exchange,cosmo_classify_libsvm,10,6,6,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,face_top-face_bottom,cosmo_classify_libsvm,1,3,3,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,face_top-face_bottom,cosmo_classify_libsvm,1,4,4,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,face_top-face_bottom,cosmo_classify_libsvm,2,3,3,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,face_top-face_bottom,cosmo_classify_libsvm,2,4,4,1
roi.rh.f-vs-o.ffa1.label,main_sm0_E1_self.rh,108,faceword07_self,face_top-face_bottom,cosmo_classify_libsvm,3,4,3,0
