Label,Analysis,nVertices,SessCode,Condition,Response,Area
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_intact,1.10077777334622,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_exchange,1.22886278629303,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_top,1.32945067371641,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_bottom,0.925398027045386,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_intact,1.11199654766491,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_exchange,0.884124620045934,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_top,1.0943369780268,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_bottom,1.02478950619698,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_intact,-0.0565629749873872,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_exchange,0.220911838025238,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_top,0.27843321544488,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_bottom,0.0918382605304942,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_intact,0.074965340194895,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_exchange,0.246157389031449,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_top,0.348055556687006,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_bottom,0.243694391587804,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_intact,0.540932838469744,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_exchange,0.303786699026823,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_top,0.332200333798925,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_bottom,0.462356094159186,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_intact,0.511596687187751,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_exchange,0.637541611955191,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_top,0.696731261069266,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_bottom,0.530071966648102,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_intact,0.982158772394966,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_exchange,1.20856518792772,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_top,1.27396773038623,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_bottom,0.890412141159873,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_intact,0.900103827254089,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_exchange,1.20572008095055,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_top,0.970253483575081,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_bottom,1.18343132734299,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_intact,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_exchange,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_top,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_bottom,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_intact,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_exchange,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_top,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_bottom,NaN,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_intact,1.05715005673918,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_exchange,0.860670885726154,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_top,0.0926077989144967,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_bottom,0.80116054984089,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_intact,1.12054193175429,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_exchange,0.938572561593501,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_top,1.55147286791068,50
roi.lh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_bottom,0.923401574330445,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,English_intact,0.218091245261686,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,English_exchange,0.151121372388609,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,English_top,0.0798687738690725,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,English_bottom,0.0429633742996625,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,Chinese_intact,0.304424545275314,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,Chinese_exchange,0.306266966901187,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,Chinese_top,0.546530541351863,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,103775,facewordN01_self,Chinese_bottom,0.122290938197901,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,English_intact,-0.140787398268003,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,English_exchange,-0.304940911313881,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,English_top,-0.276022176465227,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,English_bottom,-0.448107291620949,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,Chinese_intact,0.113588307634927,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,Chinese_exchange,0.0326597833352733,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,Chinese_top,-0.0711238045348889,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138322,facewordN02_self,Chinese_bottom,0.167779900935582,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,English_intact,1.1122670841217,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,English_exchange,0.479063533345858,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,English_top,1.19224606672923,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,English_bottom,0.831450092792511,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,Chinese_intact,1.34454887151718,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,Chinese_exchange,1.42618201732636,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,Chinese_top,1.48359674533208,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138026,facewordN03_self,Chinese_bottom,1.49189406077067,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,English_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,English_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,English_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,English_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,Chinese_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,Chinese_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,Chinese_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,125853,facewordN04_self,Chinese_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,English_intact,0.604228746649381,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,English_exchange,0.366983477001053,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,English_top,0.218481437875763,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,English_bottom,0.62405985714616,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,Chinese_intact,0.844854031462927,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,Chinese_exchange,0.809401465428842,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,Chinese_top,0.510756458533374,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126865,facewordN05_self,Chinese_bottom,0.777376551483129,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,English_intact,2.02982726362016,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,English_exchange,1.92838266160753,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,English_top,2.16742303562753,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,English_bottom,2.31949973621486,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,Chinese_intact,1.94736681455447,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,Chinese_exchange,2.1070753954075,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,Chinese_top,2.37612827471745,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,113395,facewordN06_self,Chinese_bottom,2.06273655391034,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,English_intact,-0.302162527142988,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,English_exchange,-0.360548813512863,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,English_top,-0.545070067628638,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,English_bottom,-0.496636016076648,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,Chinese_intact,-0.207448865117675,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,Chinese_exchange,0.0288815157995983,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,Chinese_top,-0.296408158064784,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135297,facewordN07_self,Chinese_bottom,-0.211117551117748,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,English_intact,3.55225418359041,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,English_exchange,2.86924873962998,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,English_top,3.44673242121935,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,English_bottom,3.34703107327223,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,Chinese_intact,3.89476511180401,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,Chinese_exchange,3.41796652674675,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,Chinese_top,4.4853055357933,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141173,facewordN08_self,Chinese_bottom,4.13367891907692,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,English_intact,-0.437202620686907,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,English_exchange,-0.344189617425354,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,English_top,-0.136869915337725,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,English_bottom,-0.243428908631845,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,Chinese_intact,0.623676376680684,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,Chinese_exchange,0.179500014398887,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,Chinese_top,0.359873337443622,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140466,facewordN09_self,Chinese_bottom,0.432128945624249,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,English_intact,2.33001154661179,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,English_exchange,2.19858724132497,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,English_top,3.05814776522048,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,English_bottom,2.47973990820824,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,Chinese_intact,3.27157141299958,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,Chinese_exchange,3.77770902501776,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,Chinese_top,3.29253317193782,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,127933,facewordN10_self,Chinese_bottom,3.77674779739786,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,English_intact,-0.977762422733465,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,English_exchange,-1.00022754688006,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,English_top,-1.07729195970662,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,English_bottom,-1.00430321244865,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,Chinese_intact,-0.448115053754751,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,Chinese_exchange,-0.613432828203908,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,Chinese_top,-0.554823330678378,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,138009,facewordN11_self,Chinese_bottom,-0.706307339168401,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,English_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,English_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,English_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,English_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,Chinese_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,Chinese_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,Chinese_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,141268,facewordN12_self,Chinese_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,English_intact,1.12860550121828,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,English_exchange,0.975519316440279,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,English_top,1.37128536606377,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,English_bottom,1.18713538585739,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,Chinese_intact,1.18054396049543,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,Chinese_exchange,1.17996570975943,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,Chinese_top,1.4308945604346,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,156520,facewordN13_self,Chinese_bottom,1.36912197010084,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,English_intact,0.517435973050095,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,English_exchange,0.496250336608255,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,English_top,0.687116208026208,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,English_bottom,0.467210339314966,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,Chinese_intact,0.681695157504943,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,Chinese_exchange,0.71480709027095,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,Chinese_top,0.669701951634453,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,126507,facewordN14_self,Chinese_bottom,0.677103376532175,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,English_intact,0.483063594459794,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,English_exchange,-0.057927752574256,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,English_top,0.232586569212334,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,English_bottom,-0.341473629135032,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,Chinese_intact,1.06157478932724,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,Chinese_exchange,0.673018360315541,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,Chinese_top,0.484488059647468,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,153624,facewordN15_self,Chinese_bottom,0.371797396238287,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,English_intact,1.35325917215908,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,English_exchange,1.66600981880637,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,English_top,2.21935109671424,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,English_bottom,1.69892431287205,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,Chinese_intact,1.97611656469457,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,Chinese_exchange,2.15366344311658,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,Chinese_top,2.32873769227196,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,140139,facewordN16_self,Chinese_bottom,2.27753014284022,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,English_intact,1.19409287685552,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,English_exchange,0.820410765607287,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,English_top,1.09124459646925,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,English_bottom,1.32757204301844,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,Chinese_intact,1.38868547518608,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,Chinese_exchange,1.61087240792717,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,Chinese_top,2.01848697624629,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,129072,facewordN17_self,Chinese_bottom,1.82372384084554,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,English_intact,0.0957501440013099,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,English_exchange,0.164123535433949,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,English_top,0.609970210327042,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,English_bottom,0.249328722008714,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,Chinese_intact,0.502685055487543,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,Chinese_exchange,0.393720911020673,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,Chinese_top,0.511787894595828,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,154929,facewordN18_self,Chinese_bottom,0.62241084770196,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,English_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,English_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,English_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,English_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,Chinese_intact,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,Chinese_exchange,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,Chinese_top,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,145762,facewordN19_self,Chinese_bottom,NaN,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135837,facewordN20_self,English_intact,-0.337820694499992,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135837,facewordN20_self,English_exchange,-0.405564106437133,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135837,facewordN20_self,English_top,-0.539893686560007,50
roi.rh.o-vs-scr.surf.geodesic.a50.label,main_sm5_E2_self.rh,135837,facewordN20_self,English_bottom,-0.377502966855996,50
