Label,Analysis,nVertices,SessCode,Condition,Response,Area
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_exchange,0.970219528021878,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_top,0.803037771623429,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_bottom,0.709178873937424,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_intact,0.809413610664133,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_exchange,0.70304153920853,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_top,0.365189292455373,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_bottom,0.765469149775701,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_intact,1.50759294343321,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_exchange,1.26507219019001,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_top,1.71680062437711,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_bottom,1.58247708049539,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_intact,1.40030414845845,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_exchange,1.7569112402119,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_top,1.4500264304958,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_bottom,1.45568307621838,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_intact,0.495262621423683,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_exchange,0.147848899149009,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_top,0.626176608575357,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_bottom,0.422620211501379,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,word_intact,0.889518298007346,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,word_exchange,1.15426034782384,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,word_top,0.741835153586156,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,word_bottom,1.08007783422599,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,face_intact,1.15131240710616,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,face_exchange,0.972007125616074,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,face_top,0.72899893373251,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,face_bottom,0.779083884134889,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,word_intact,0.867872790433466,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,word_exchange,1.1542901262641,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,word_top,0.681441575288773,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,132084,faceword07_self,word_bottom,0.836734335869551,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,face_intact,1.133704344742,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,face_exchange,1.18123434670269,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,face_top,1.25395422521979,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,face_bottom,1.11440778523684,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,word_intact,1.03890706133097,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,word_exchange,1.08893564902246,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,word_top,0.810943853342906,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130758,faceword08_self,word_bottom,0.856486361008137,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,face_intact,0.788760606199503,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,face_exchange,0.730689148418605,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,face_top,0.821103230118752,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,face_bottom,0.48351066140458,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,word_intact,0.936769232153893,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,word_exchange,1.0897038532421,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,word_top,0.704201872460544,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141965,faceword09_self,word_bottom,0.974394724238664,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,face_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,word_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,134264,faceword10_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,face_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,word_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130868,faceword11_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,face_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,word_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,122895,faceword12_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,face_intact,1.63530390195444,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,face_exchange,1.41493682626268,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,face_top,1.1567439227037,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,face_bottom,1.51121015447966,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,word_intact,1.27716693408053,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,word_exchange,1.460955613096,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,word_top,0.889288681493679,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,141052,faceword13_self,word_bottom,1.00390302169491,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,face_intact,1.86447410285473,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,face_exchange,1.54017754230234,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,face_top,1.57953849434853,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,face_bottom,1.38592856956853,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,word_intact,1.15872068868743,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,word_exchange,1.19666398192445,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,word_top,0.96026531399952,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,145758,faceword14_self,word_bottom,0.978587257779307,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,face_intact,1.82186146040221,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,face_exchange,1.4453758242968,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,face_top,1.07663609530475,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,face_bottom,1.14213032174755,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,word_intact,2.03241038483542,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,word_exchange,1.63447765562985,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,word_top,1.25969882671897,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,129803,faceword16_self,word_bottom,1.73553464219377,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,face_intact,1.3898722935054,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,face_exchange,1.12930055128203,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,face_top,1.19592597501145,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,face_bottom,1.09031277977758,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,word_intact,0.958905543718073,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,word_exchange,0.619622317453225,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,word_top,0.680950351887279,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,130826,faceword17_self,word_bottom,0.624834097094006,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,face_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,word_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,137707,faceword18_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,face_intact,1.61312472031397,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,face_exchange,1.48355773836374,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,face_top,1.0604022206629,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,face_bottom,1.18027842789888,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,word_intact,1.25386814247159,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,word_exchange,1.52426340474802,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,word_top,1.5038662044441,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,150655,faceword19_self,word_bottom,1.44055175605942,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,face_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,word_top,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,118168,faceword20_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,face_intact,1.0081821249591,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,face_exchange,0.98751036491659,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,face_top,0.942339217497243,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,face_bottom,0.832910683419969,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,word_intact,0.210066233017844,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,word_exchange,0.437316181008807,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,word_top,0.195823771478091,50
roi.lh.f-vs-o.ffa1.surf.geodesic.a50.label,main_sm5_E1_self.lh,124513,faceword21_self,word_bottom,0.251824287852893,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,face_top,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,word_top,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122633,faceword01_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,face_exchange,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,face_top,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,face_bottom,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,word_intact,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,word_exchange,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,word_top,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,125567,faceword02_self,word_bottom,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,face_intact,0.313339132399326,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,face_exchange,0.215605858342976,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,face_top,0.169467819000905,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,face_bottom,0.331575331419255,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,word_intact,0.366357617080212,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,word_exchange,0.223911242132696,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,word_top,0.228541499324792,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,127505,faceword03_self,word_bottom,0.288528619221214,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_intact,0.458021119696228,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_exchange,0.443160318552631,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_top,0.449004342294719,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,face_bottom,0.44841782258798,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_intact,0.254856576116067,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_exchange,0.274647519859957,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_top,-0.0474308795384961,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,130007,faceword04_self,word_bottom,0.27879422647904,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_intact,0.490587486191229,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_exchange,0.221811950841749,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_top,0.516824212128466,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,face_bottom,0.546537562121045,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_intact,0.21051357741129,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_exchange,0.396026376025243,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_top,0.231242429092526,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,122458,faceword05_self,word_bottom,0.25633197996596,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_intact,NaN,50
roi.lh.f-vs-o.ffa2.surf.geodesic.a50.label,main_sm5_E1_self.lh,126864,faceword06_self,face_exchange,NaN,50
