ExpCode,Label,nVertices,LabelSize,TalCoordinate_1,TalCoordinate_2,TalCoordinate_3,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.78894590641567,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.14348266788507,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.25492564448977,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.63386537987311,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.07665370958141,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.66619650293785,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.30211984999082,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.70625747115158,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.63714089979381,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.775024820037174,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.3529873629364,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.716045772745862,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.55566475699821,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.60181824430172,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.674874239249063,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.61462665833877,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.72592252402466,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.08719046529077,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.73263248884839,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.52917903831059,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.58657068701366,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.28670841896216,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.53991383339203,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.71291474499978,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.932388789420854,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.53751807867197,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.17483221524348,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.58477781492603,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.07459526095243,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.4134326359079,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.49509952508076,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.909614010241598,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.89086101043402,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.75190106307443,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.93599297155086,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.72526837643698,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.86955367185317,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.11817642820311,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.83333197146805,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.04723955683549,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.659257958212113,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.31435060551932,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.813655135161854,face_top,3
